"","FamID","daytimeTemp","RGR","Group","Group.ord"
"1","GH_0002",-17.5218404193361,0.0675952679106745,"N1 2010",1
"2","GH_0002",-12.5218404193361,0.479311899730238,"N1 2010",1
"3","GH_0002",-7.52184041933605,0.866220840633088,"N1 2010",1
"4","GH_0002",-2.52184041933605,1.16414072512828,"N1 2010",1
"5","GH_0002",2.47815958066395,1.39696887015394,"N1 2010",1
"6","GH_0002",7.47815958066395,2.20811208508204,"N1 2010",1
"7","GH_0002",12.4781595806639,0.826505775816884,"N1 2010",1
"8","GH_0002",17.4781595806639,0.0150211706468166,"N1 2010",1
"9","GH_0003",-17.5218404193361,0,"N1 2010",1
"10","GH_0003",-12.5218404193361,0.270381071642698,"N1 2010",1
"11","GH_0003",-7.52184041933605,0.825481605090965,"N1 2010",1
"12","GH_0003",-2.52184041933605,1.66734994179664,"N1 2010",1
"13","GH_0003",2.47815958066395,1.53215940597529,"N1 2010",1
"14","GH_0003",7.47815958066395,1.93773101343934,"N1 2010",1
"15","GH_0003",12.4781595806639,0.574559777240733,"N1 2010",1
"16","GH_0003",17.4781595806639,0,"N1 2010",1
"17","GH_0007",-17.5218404193361,0.135190535821349,"N1 2010",1
"18","GH_0007",-12.5218404193361,0.493552749823973,"N1 2010",1
"19","GH_0007",-7.52184041933605,0.797123455657733,"N1 2010",1
"20","GH_0007",-2.52184041933605,1.22744422999701,"N1 2010",1
"21","GH_0007",2.47815958066395,0.861213783750817,"N1 2010",1
"22","GH_0007",7.47815958066395,1.17165131045169,"N1 2010",1
"23","GH_0007",12.4781595806639,1.15716661018512,"N1 2010",1
"24","GH_0007",17.4781595806639,0,"N1 2010",1
"25","GH_0009",-17.5218404193361,0,"N1 2010",1
"26","GH_0009",-12.5218404193361,0.120169365174532,"N1 2010",1
"27","GH_0009",-7.52184041933605,1.05899253060057,"N1 2010",1
"28","GH_0009",-2.52184041933605,1.65833723940855,"N1 2010",1
"29","GH_0009",2.47815958066395,0.901270238808993,"N1 2010",1
"30","GH_0009",7.47815958066395,2.77140598433766,"N1 2010",1
"31","GH_0009",12.4781595806639,1.01392901866012,"N1 2010",1
"32","GH_0009",17.4781595806639,0.101392901866012,"N1 2010",1
"33","GH_0010",-2.52184041933605,2.16304857314158,"N1 2010",1
"34","GH_0010",7.47815958066395,1.62228642985619,"N1 2010",1
"35","GH_0010",12.4781595806639,1.44203238209439,"N1 2010",1
"36","GH_0018",-17.5218404193361,0.270381071642698,"N1 2010",1
"37","GH_0018",-12.5218404193361,0,"N1 2010",1
"38","GH_0018",-7.52184041933605,1.44203238209439,"N1 2010",1
"39","GH_0018",-2.52184041933605,0.499165055340366,"N1 2010",1
"40","GH_0018",2.47815958066395,1.35190535821349,"N1 2010",1
"41","GH_0018",7.47815958066395,0.540762143285397,"N1 2010",1
"42","GH_0018",12.4781595806639,1.08152428657079,"N1 2010",1
"43","GH_0018",17.4781595806639,0.135190535821349,"N1 2010",1
"44","GH_0020",-17.5218404193361,0.135190535821349,"N1 2010",1
"45","GH_0020",-12.5218404193361,0.127679950497941,"N1 2010",1
"46","GH_0020",-7.52184041933605,0.811143214928093,"N1 2010",1
"47","GH_0020",-2.52184041933605,1.35190535821349,"N1 2010",1
"48","GH_0020",2.47815958066395,0.811143214928095,"N1 2010",1
"49","GH_0020",7.47815958066395,1.89266750149889,"N1 2010",1
"50","GH_0020",12.4781595806639,0.766079702987645,"N1 2010",1
"51","GH_0020",17.4781595806639,0.386258673775283,"N1 2010",1
"52","GH_0023",-17.5218404193361,0.135190535821349,"N1 2010",1
"53","GH_0023",-7.52184041933605,0.405571607464047,"N1 2010",1
"54","GH_0023",-2.52184041933605,0.751058532340828,"N1 2010",1
"55","GH_0023",2.47815958066395,2.34330262090338,"N1 2010",1
"56","GH_0023",7.47815958066395,1.39696887015394,"N1 2010",1
"57","GH_0023",12.4781595806639,1.26177833433259,"N1 2010",1
"58","GH_0023",17.4781595806639,0,"N1 2010",1
"59","GH_0026",-17.5218404193361,0.0337976339553372,"N1 2010",1
"60","GH_0026",-12.5218404193361,0,"N1 2010",1
"61","GH_0026",-7.52184041933605,0.878738482838768,"N1 2010",1
"62","GH_0026",-2.52184041933605,1.48258954284079,"N1 2010",1
"63","GH_0026",2.47815958066395,1.80254047761799,"N1 2010",1
"64","GH_0026",7.47815958066395,0.540762143285397,"N1 2010",1
"65","GH_0026",12.4781595806639,1.03646077463034,"N1 2010",1
"66","GH_0026",17.4781595806639,0,"N1 2010",1
"67","GH_0027",-17.5218404193361,0,"N1 2010",1
"68","GH_0027",-12.5218404193361,0.154503469510113,"N1 2010",1
"69","GH_0027",-7.52184041933605,0.583679773704872,"N1 2010",1
"70","GH_0027",-2.52184041933605,0.901270238808995,"N1 2010",1
"71","GH_0027",2.47815958066395,1.44203238209439,"N1 2010",1
"72","GH_0027",7.47815958066395,1.13560050089933,"N1 2010",1
"73","GH_0027",12.4781595806639,0.518230387315172,"N1 2010",1
"74","GH_0027",17.4781595806639,0.154503469510113,"N1 2010",1
"75","GH_0029",-17.5218404193361,0,"N1 2010",1
"76","GH_0029",-12.5218404193361,0,"N1 2010",1
"77","GH_0029",-7.52184041933605,0.450635119404497,"N1 2010",1
"78","GH_0029",-2.52184041933605,0.405571607464047,"N1 2010",1
"79","GH_0029",2.47815958066395,1.08152428657079,"N1 2010",1
"80","GH_0029",7.47815958066395,1.26177833433259,"N1 2010",1
"81","GH_0029",12.4781595806639,0.991397262689893,"N1 2010",1
"82","GH_0029",17.4781595806639,0.270381071642698,"N1 2010",1
"83","GH_0030",-17.5218404193361,0,"N1 2010",1
"84","GH_0030",-12.5218404193361,0.420592778110864,"N1 2010",1
"85","GH_0030",-7.52184041933605,0.940325282490717,"N1 2010",1
"86","GH_0030",-2.52184041933605,1.29557596828793,"N1 2010",1
"87","GH_0030",2.47815958066395,1.47207472338802,"N1 2010",1
"88","GH_0030",7.47815958066395,1.35190535821349,"N1 2010",1
"89","GH_0030",12.4781595806639,1.04547347701843,"N1 2010",1
"90","GH_0030",17.4781595806639,0.300423412936331,"N1 2010",1
"91","GH_0031",-17.5218404193361,0.0337976339553372,"N1 2010",1
"92","GH_0031",-12.5218404193361,0.396558905075958,"N1 2010",1
"93","GH_0031",-7.52184041933605,0.549774845673487,"N1 2010",1
"94","GH_0031",-2.52184041933605,1.47019707705717,"N1 2010",1
"95","GH_0031",2.47815958066395,1.46138658273548,"N1 2010",1
"96","GH_0031",7.47815958066395,1.08152428657079,"N1 2010",1
"97","GH_0031",12.4781595806639,0.784105107763825,"N1 2010",1
"98","GH_0031",17.4781595806639,0.108152428657079,"N1 2010",1
"99","GH_0032",-17.5218404193361,0,"N1 2010",1
"100","GH_0032",-12.5218404193361,0.240338730349065,"N1 2010",1
"101","GH_0032",-7.52184041933605,0.885498009629837,"N1 2010",1
"102","GH_0032",-2.52184041933605,1.11156662786443,"N1 2010",1
"103","GH_0032",2.47815958066395,1.58848879590085,"N1 2010",1
"104","GH_0032",7.47815958066395,2.29823910896293,"N1 2010",1
"105","GH_0032",12.4781595806639,1.50211706468166,"N1 2010",1
"106","GH_0032",17.4781595806639,0.450635119404497,"N1 2010",1
"107","GH_0034",-17.5218404193361,0,"N1 2010",1
"108","GH_0034",-12.5218404193361,0.386258673775285,"N1 2010",1
"109","GH_0034",-7.52184041933605,0.973371857913713,"N1 2010",1
"110","GH_0034",-2.52184041933605,1.52089352799018,"N1 2010",1
"111","GH_0034",7.47815958066395,1.35190535821349,"N1 2010",1
"112","GH_0034",12.4781595806639,1.31435243159645,"N1 2010",1
"113","GH_0034",17.4781595806639,0.229823910896293,"N1 2010",1
"114","GH_0035",-17.5218404193361,0.0675952679106745,"N1 2010",1
"115","GH_0035",-12.5218404193361,0.450635119404497,"N1 2010",1
"116","GH_0035",-7.52184041933605,0.841185556221728,"N1 2010",1
"117","GH_0035",-2.52184041933605,1.68988169776686,"N1 2010",1
"118","GH_0035",2.47815958066395,1.03646077463034,"N1 2010",1
"119","GH_0035",7.47815958066395,2.02785803732024,"N1 2010",1
"120","GH_0035",12.4781595806639,0.84274619732789,"N1 2010",1
"121","GH_0035",17.4781595806639,0,"N1 2010",1
"122","GH_0039",-17.5218404193361,0,"N1 2010",1
"123","GH_0039",-12.5218404193361,0.253482254665029,"N1 2010",1
"124","GH_0039",-7.52184041933605,1.62228642985619,"N1 2010",1
"125","GH_0039",-2.52184041933605,1.22081150529582,"N1 2010",1
"126","GH_0039",2.47815958066395,0.919295643585174,"N1 2010",1
"127","GH_0039",7.47815958066395,2.43342964478428,"N1 2010",1
"128","GH_0039",12.4781595806639,0.540762143285397,"N1 2010",1
"129","GH_0039",17.4781595806639,0.049160194844127,"N1 2010",1
"130","GH_0040",-17.5218404193361,0,"N1 2010",1
"131","GH_0040",-12.5218404193361,0.540762143285397,"N1 2010",1
"132","GH_0040",-7.52184041933605,0.935067872764331,"N1 2010",1
"133","GH_0040",-2.52184041933605,1.12658779851124,"N1 2010",1
"134","GH_0040",2.47815958066395,1.20169365174533,"N1 2010",1
"135","GH_0040",7.47815958066395,1.41950062612417,"N1 2010",1
"136","GH_0040",12.4781595806639,1.44203238209439,"N1 2010",1
"137","GH_0040",17.4781595806639,0.119096424414046,"N1 2010",1
"138","GH_0043",-17.5218404193361,0,"N2 2010",3
"139","GH_0043",-12.5218404193361,0,"N2 2010",3
"140","GH_0043",-7.52184041933605,0.910282941197083,"N2 2010",3
"141","GH_0043",-2.52184041933605,1.33259242452473,"N2 2010",3
"142","GH_0043",2.47815958066395,1.21671482239214,"N2 2010",3
"143","GH_0043",7.47815958066395,1.35190535821349,"N2 2010",3
"144","GH_0043",12.4781595806639,0.991397262689893,"N2 2010",3
"145","GH_0043",17.4781595806639,0.225317559702249,"N2 2010",3
"146","GH_0046",-17.5218404193361,0.0193129336887641,"N2 2010",3
"147","GH_0046",-12.5218404193361,0.23175520426517,"N2 2010",3
"148","GH_0046",-7.52184041933605,0.878738482838768,"N2 2010",3
"149","GH_0046",-2.52184041933605,1.20169365174533,"N2 2010",3
"150","GH_0046",2.47815958066395,0.980131384704781,"N2 2010",3
"151","GH_0046",7.47815958066395,2.16304857314158,"N2 2010",3
"152","GH_0046",12.4781595806639,1.08152428657079,"N2 2010",3
"153","GH_0046",17.4781595806639,0.120169365174532,"N2 2010",3
"154","GH_0052",-17.5218404193361,0,"N2 2010",3
"155","GH_0052",-12.5218404193361,0.0772517347550565,"N2 2010",3
"156","GH_0052",-7.52184041933605,0.985388794431167,"N2 2010",3
"157","GH_0052",-2.52184041933605,0.974230210522103,"N2 2010",3
"158","GH_0052",2.47815958066395,1.39696887015394,"N2 2010",3
"159","GH_0052",7.47815958066395,0.540762143285397,"N2 2010",3
"160","GH_0052",12.4781595806639,1.35190535821349,"N2 2010",3
"161","GH_0052",17.4781595806639,0.0901270238808993,"N2 2010",3
"162","GH_0057",-17.5218404193361,0,"N2 2010",3
"163","GH_0057",-12.5218404193361,0.0772517347550567,"N2 2010",3
"164","GH_0057",-7.52184041933605,0.844940848883432,"N2 2010",3
"165","GH_0057",-2.52184041933605,1.38194769950712,"N2 2010",3
"166","GH_0057",2.47815958066395,1.57466249110094,"N2 2010",3
"167","GH_0057",7.47815958066395,1.93773101343934,"N2 2010",3
"168","GH_0057",12.4781595806639,1.25534068976967,"N2 2010",3
"169","GH_0057",17.4781595806639,0.0675952679106745,"N2 2010",3
"170","GH_0062",-17.5218404193361,0,"N2 2010",3
"171","GH_0062",-12.5218404193361,0.280520361829299,"N2 2010",3
"172","GH_0062",-7.52184041933605,0.991397262689893,"N2 2010",3
"173","GH_0062",-2.52184041933605,0.890004360823881,"N2 2010",3
"174","GH_0062",2.47815958066395,1.91519925746911,"N2 2010",3
"175","GH_0062",7.47815958066395,1.76567033148489,"N2 2010",3
"176","GH_0062",12.4781595806639,1.33961530950246,"N2 2010",3
"177","GH_0062",17.4781595806639,0.114707121302963,"N2 2010",3
"178","GH_0066",-17.5218404193361,0,"N2 2010",3
"179","GH_0066",-12.5218404193361,0.281646949627811,"N2 2010",3
"180","GH_0066",-7.52184041933605,1.34514583142242,"N2 2010",3
"181","GH_0066",-2.52184041933605,1.42462147975376,"N2 2010",3
"182","GH_0066",2.47815958066395,1.48709589403484,"N2 2010",3
"183","GH_0066",7.47815958066395,1.53215940597529,"N2 2010",3
"184","GH_0066",12.4781595806639,1.31327949083596,"N2 2010",3
"185","GH_0066",17.4781595806639,0.184760398955844,"N2 2010",3
"186","GH_0068",-17.5218404193361,0.165232877114982,"N2 2010",3
"187","GH_0068",-12.5218404193361,0.180254047761799,"N2 2010",3
"188","GH_0068",-7.52184041933605,0.721016191047195,"N2 2010",3
"189","GH_0068",-2.52184041933605,0.967363389654986,"N2 2010",3
"190","GH_0068",2.47815958066395,1.71241345373709,"N2 2010",3
"191","GH_0068",7.47815958066395,1.08152428657079,"N2 2010",3
"192","GH_0068",12.4781595806639,0.540762143285397,"N2 2010",3
"193","GH_0068",17.4781595806639,0.540762143285397,"N2 2010",3
"194","GH_0074",-17.5218404193361,0,"N2 2010",3
"195","GH_0074",-12.5218404193361,0.574559777240734,"N2 2010",3
"196","GH_0074",-7.52184041933605,0.829168619704274,"N2 2010",3
"197","GH_0074",-2.52184041933605,1.05899253060057,"N2 2010",3
"198","GH_0074",2.47815958066395,1.50962765000507,"N2 2010",3
"199","GH_0074",7.47815958066395,1.36993076298967,"N2 2010",3
"200","GH_0074",12.4781595806639,1.94577806914299,"N2 2010",3
"201","GH_0074",17.4781595806639,0.315444583583148,"N2 2010",3
"202","GH_0075",-17.5218404193361,0,"N2 2010",3
"203","GH_0075",-12.5218404193361,0.466407348583654,"N2 2010",3
"204","GH_0075",-7.52184041933605,0.741044418576283,"N2 2010",3
"205","GH_0075",-2.52184041933605,1.27223950674734,"N2 2010",3
"206","GH_0075",2.47815958066395,1.62228642985619,"N2 2010",3
"207","GH_0075",7.47815958066395,0.901270238808995,"N2 2010",3
"208","GH_0075",12.4781595806639,1.85088133588138,"N2 2010",3
"209","GH_0075",17.4781595806639,0.225317559702248,"N2 2010",3
"210","GH_0083",-17.5218404193361,0,"N2 2010",3
"211","GH_0083",-12.5218404193361,0.344121363908889,"N2 2010",3
"212","GH_0083",-7.52184041933605,0.757067000599555,"N2 2010",3
"213","GH_0083",-2.52184041933605,1.45705355274121,"N2 2010",3
"214","GH_0083",2.47815958066395,0.811143214928093,"N2 2010",3
"215","GH_0083",7.47815958066395,1.35190535821349,"N2 2010",3
"216","GH_0083",12.4781595806639,0.675952679106746,"N2 2010",3
"217","GH_0083",17.4781595806639,0,"N2 2010",3
"218","GH_0087",-17.5218404193361,0,"N2 2010",3
"219","GH_0087",-12.5218404193361,0.540762143285397,"N2 2010",3
"220","GH_0087",-7.52184041933605,0.878738482838769,"N2 2010",3
"221","GH_0087",-2.52184041933605,1.24675716368578,"N2 2010",3
"222","GH_0087",2.47815958066395,1.58014911998979,"N2 2010",3
"223","GH_0087",7.47815958066395,0.956733022735702,"N2 2010",3
"224","GH_0087",12.4781595806639,1.51413400119911,"N2 2010",3
"225","GH_0087",17.4781595806639,0.0600846825872662,"N2 2010",3
"226","GH_0090",-17.5218404193361,0.0611576233477531,"N2 2010",3
"227","GH_0090",-12.5218404193361,0.377406912501266,"N2 2010",3
"228","GH_0090",-7.52184041933605,0.946333750749443,"N2 2010",3
"229","GH_0090",-2.52184041933605,1.06303669192856,"N2 2010",3
"230","GH_0090",2.47815958066395,1.23173599303896,"N2 2010",3
"231","GH_0090",7.47815958066395,1.62228642985619,"N2 2010",3
"232","GH_0090",12.4781595806639,1.05967531108451,"N2 2010",3
"233","GH_0090",17.4781595806639,0.0450635119404497,"N2 2010",3
"234","GH_0094",-17.5218404193361,0,"N2 2010",3
"235","GH_0094",-12.5218404193361,0.428103363434273,"N2 2010",3
"236","GH_0094",-7.52184041933605,0.690973849753561,"N2 2010",3
"237","GH_0094",-2.52184041933605,1.18452659957754,"N2 2010",3
"238","GH_0094",2.47815958066395,1.59224408856256,"N2 2010",3
"239","GH_0094",7.47815958066395,0.946333750749443,"N2 2010",3
"240","GH_0094",12.4781595806639,0.74354794701742,"N2 2010",3
"241","GH_0094",17.4781595806639,0,"N2 2010",3
"242","GH_0098",-17.5218404193361,0.0270381071642698,"N2 2010",3
"243","GH_0098",-12.5218404193361,0.484432753359835,"N2 2010",3
"244","GH_0098",-7.52184041933605,0.940325282490717,"N2 2010",3
"245","GH_0098",-2.52184041933605,1.2730442123177,"N2 2010",3
"246","GH_0098",2.47815958066395,1.01956195765267,"N2 2010",3
"247","GH_0098",7.47815958066395,0.270381071642698,"N2 2010",3
"248","GH_0098",12.4781595806639,1.40984415927978,"N2 2010",3
"249","GH_0098",17.4781595806639,0.196026276940956,"N2 2010",3
"250","GH_0102",-17.5218404193361,0,"N2 2010",3
"251","GH_0102",-12.5218404193361,0.383039851493822,"N2 2010",3
"252","GH_0102",-7.52184041933605,0.919295643585173,"N2 2010",3
"253","GH_0102",-2.52184041933605,1.04656592579275,"N2 2010",3
"254","GH_0102",2.47815958066395,1.57400409563428,"N2 2010",3
"255","GH_0102",7.47815958066395,1.50612271018747,"N2 2010",3
"256","GH_0102",12.4781595806639,1.16714495925765,"N2 2010",3
"257","GH_0102",17.4781595806639,0.168988169776686,"N2 2010",3
"258","GH_0103",-17.5218404193361,0.0270381071642698,"N2 2010",3
"259","GH_0103",-12.5218404193361,0.326710461568261,"N2 2010",3
"260","GH_0103",-7.52184041933605,1.1220814473172,"N2 2010",3
"261","GH_0103",-2.52184041933605,1.13960614640515,"N2 2010",3
"262","GH_0103",2.47815958066395,1.62453960545321,"N2 2010",3
"263","GH_0103",7.47815958066395,2.99221719284586,"N2 2010",3
"264","GH_0103",12.4781595806639,1.40769827775881,"N2 2010",3
"265","GH_0103",17.4781595806639,0.0716919508143518,"N2 2010",3
"266","GH_0108",-17.5218404193361,0.135190535821349,"N2 2010",3
"267","GH_0108",-12.5218404193361,0,"N2 2010",3
"268","GH_0108",-7.52184041933605,0.856206726868543,"N2 2010",3
"269","GH_0108",-2.52184041933605,1.14160896915806,"N2 2010",3
"270","GH_0108",2.47815958066395,1.46005778687057,"N2 2010",3
"271","GH_0108",7.47815958066395,0.675952679106746,"N2 2010",3
"272","GH_0108",12.4781595806639,1.27036186041649,"N2 2010",3
"273","GH_0108",17.4781595806639,0.145589807807607,"N2 2010",3
"274","GH_0114",-17.5218404193361,0.041844689658989,"N2 2010",3
"275","GH_0114",-12.5218404193361,0.309006939020227,"N2 2010",3
"276","GH_0114",-7.52184041933605,1.04096712582439,"N2 2010",3
"277","GH_0114",-2.52184041933605,1.38457640437032,"N2 2010",3
"278","GH_0114",2.47815958066395,1.75081985595906,"N2 2010",3
"279","GH_0114",7.47815958066395,0.977091385883402,"N2 2010",3
"280","GH_0114",12.4781595806639,1.60426102508001,"N2 2010",3
"281","GH_0114",17.4781595806639,0.049160194844127,"N2 2010",3
"282","GH_0122",-17.5218404193361,0.135190535821349,"C1 2010",5
"283","GH_0122",-12.5218404193361,0.636522106158851,"C1 2010",5
"284","GH_0122",-7.52184041933605,1.09654545721761,"C1 2010",5
"285","GH_0122",-2.52184041933605,1.7236793317222,"C1 2010",5
"286","GH_0122",2.47815958066395,1.92270984279252,"C1 2010",5
"287","GH_0122",7.47815958066395,2.18558032911181,"C1 2010",5
"288","GH_0122",12.4781595806639,1.79127459963287,"C1 2010",5
"289","GH_0122",17.4781595806639,0.135190535821349,"C1 2010",5
"290","GH_0127",-17.5218404193361,0,"C1 2010",5
"291","GH_0127",-12.5218404193361,0.811143214928093,"C1 2010",5
"292","GH_0127",-7.52184041933605,1.26177833433259,"C1 2010",5
"293","GH_0127",-2.52184041933605,1.62228642985619,"C1 2010",5
"294","GH_0127",2.47815958066395,1.80254047761799,"C1 2010",5
"295","GH_0127",7.47815958066395,2.38836613284383,"C1 2010",5
"296","GH_0127",12.4781595806639,1.30684184627304,"C1 2010",5
