"","FamID","daytimeTemp","RGR","Fam.ord","Group.ord"
"281","GH_0114",45,0.012987012987013,"36",2
"282","GH_0122",10,0.0357142857142857,"37",3
"283","GH_0122",15,0.168154761904762,"37",3
"284","GH_0122",20,0.28968253968254,"37",3
"285","GH_0122",25,0.455357142857143,"37",3
"286","GH_0122",30,0.507936507936508,"37",3
"287","GH_0122",35,0.577380952380952,"37",3
"288","GH_0122",40,0.473214285714285,"37",3
"289","GH_0122",45,0.0357142857142857,"37",3
"290","GH_0127",10,0,"38",3
"291","GH_0127",15,0.214285714285714,"38",3
"292","GH_0127",20,0.333333333333333,"38",3
"293","GH_0127",25,0.428571428571429,"38",3
"294","GH_0127",30,0.476190476190476,"38",3
"295","GH_0127",35,0.630952380952381,"38",3
"296","GH_0127",40,0.345238095238095,"38",3
"297","GH_0127",45,0.0357142857142857,"38",3
"298","GH_0134",10,0.0119047619047619,"39",3
"299","GH_0134",15,0.178571428571428,"39",3
"300","GH_0134",20,0.363095238095238,"39",3
"301","GH_0134",25,0.44047619047619,"39",3
"302","GH_0134",30,0.5,"39",3
"303","GH_0134",35,0.349206349206349,"39",3
"304","GH_0134",40,0.380952380952381,"39",3
"305","GH_0134",45,0.0639880952380952,"39",3
"306","GH_0146",10,0.0317460317460317,"40",3
"307","GH_0146",15,0.141269841269841,"40",3
"308","GH_0146",20,0.244047619047619,"40",3
"309","GH_0146",25,0.37797619047619,"40",3
"310","GH_0146",30,0.56547619047619,"40",3
"311","GH_0146",35,0.517857142857143,"40",3
"312","GH_0146",40,0.357142857142857,"40",3
"313","GH_0146",45,0.0238095238095238,"40",3
"314","GH_0159",10,0,"41",3
"315","GH_0159",15,0.171428571428571,"41",3
"316","GH_0159",20,0.241071428571428,"41",3
"317","GH_0159",25,0.28968253968254,"41",3
"318","GH_0159",30,0.380952380952381,"41",3
"319","GH_0159",35,0.452380952380952,"41",3
"320","GH_0159",40,0.336309523809524,"41",3
"321","GH_0159",45,0.0773809523809524,"41",3
"322","GH_0165",10,0.025,"42",3
"323","GH_0165",15,0.145833333333333,"42",3
"324","GH_0165",20,0.369047619047619,"42",3
"325","GH_0165",25,0.452380952380952,"42",3
"326","GH_0165",30,0.46031746031746,"42",3
"327","GH_0165",35,0.547619047619048,"42",3
"328","GH_0165",40,0.428571428571429,"42",3
"329","GH_0165",45,0.0833333333333333,"42",3
"330","GH_0169",10,0,"43",3
"331","GH_0169",15,0.148809523809524,"43",3
"332","GH_0169",20,0.303571428571428,"43",3
"333","GH_0169",25,0.321428571428572,"43",3
"334","GH_0169",30,0.56547619047619,"43",3
"335","GH_0169",35,0.587301587301587,"43",3
"336","GH_0169",40,0.333333333333333,"43",3
"337","GH_0169",45,0.0595238095238097,"43",3
"338","GH_0173",10,0.0142857142857143,"44",3
"339","GH_0173",15,0.202380952380952,"44",3
"340","GH_0173",20,0.291666666666667,"44",3
"341","GH_0173",25,0.455357142857143,"44",3
"342","GH_0173",30,0.434523809523809,"44",3
"343","GH_0173",35,0.458333333333333,"44",3
"344","GH_0173",40,0.226190476190476,"44",3
"345","GH_0173",45,0.0297619047619047,"44",3
"346","GH_0179",10,0.0142857142857143,"45",3
"347","GH_0179",15,0.099702380952381,"45",3
"348","GH_0179",20,0.273809523809524,"45",3
"349","GH_0179",25,0.436507936507936,"45",3
"350","GH_0179",30,0.50297619047619,"45",3
"351","GH_0179",35,0.625,"45",3
"352","GH_0179",40,0.333333333333333,"45",3
"353","GH_0179",45,0.00510204081632653,"45",3
"354","GH_0191",10,0.00714285714285715,"46",3
"355","GH_0191",15,0.0922619047619049,"46",3
"356","GH_0191",20,0.276785714285714,"46",3
"357","GH_0191",25,0.380952380952381,"46",3
"358","GH_0191",30,0.452380952380952,"46",3
"359","GH_0191",35,0.5,"46",3
"360","GH_0191",40,0.321428571428572,"46",3
"361","GH_0191",45,0.0178571428571428,"46",3
"362","GH_0197",10,0,"47",3
"363","GH_0197",15,0.104166666666667,"47",3
"364","GH_0197",20,0.273809523809524,"47",3
"365","GH_0197",25,0.226190476190476,"47",3
"366","GH_0197",30,0.392857142857143,"47",3
"367","GH_0197",35,0.619047619047619,"47",3
"368","GH_0197",40,0.348214285714285,"47",3
"369","GH_0197",45,0.104166666666667,"47",3
"370","GH_0209",10,0.00892857142857142,"48",3
"371","GH_0209",15,0.172619047619048,"48",3
"372","GH_0209",20,0.267857142857143,"48",3
"373","GH_0209",25,0.444444444444444,"48",3
"374","GH_0209",30,0.464285714285714,"48",3
"375","GH_0209",35,0.488095238095238,"48",3
"376","GH_0209",40,0.369047619047619,"48",3
"377","GH_0209",45,0.116071428571429,"48",3
"378","GH_0215",10,0,"49",3
"379","GH_0215",15,0.19047619047619,"49",3
"380","GH_0215",20,0.351190476190476,"49",3
"381","GH_0215",25,0.333333333333333,"49",3
"382","GH_0215",30,0.625,"49",3
"383","GH_0215",35,0.55952380952381,"49",3
"384","GH_0215",40,0.386904761904762,"49",3
"385","GH_0215",45,0.0428571428571429,"49",3
"386","GH_0222",10,0.0267857142857143,"50",3
"387","GH_0222",15,0.141666666666667,"50",3
"388","GH_0222",20,0.273809523809524,"50",3
"389","GH_0222",25,0.357142857142857,"50",3
"390","GH_0222",30,0.532142857142857,"50",3
"391","GH_0222",35,0.517857142857143,"50",3
"392","GH_0222",40,0.425595238095238,"50",3
"393","GH_0222",45,0.0238095238095238,"50",3
"394","GH_0233",10,0.0158730158730159,"51",3
"395","GH_0233",15,0.14047619047619,"51",3
"396","GH_0233",20,0.404761904761904,"51",3
"397","GH_0233",25,0.404761904761905,"51",3
"398","GH_0233",30,0.428571428571429,"51",3
"399","GH_0233",35,0.293650793650794,"51",3
"400","GH_0233",40,0.0714285714285714,"51",3
"401","GH_0233",45,0.178571428571429,"51",3
"402","GH_0250",10,0.00595238095238095,"52",3
"403","GH_0250",15,0.196428571428571,"52",3
"404","GH_0250",20,0.300595238095238,"52",3
"405","GH_0250",25,0.364285714285714,"52",3
"406","GH_0250",30,0.544642857142857,"52",3
"407","GH_0250",35,0.571428571428571,"52",3
"408","GH_0250",40,0.287202380952381,"52",3
"409","GH_0250",45,0.0416666666666667,"52",3
"410","GH_0255",10,0,"53",3
"411","GH_0255",15,0.163690476190476,"53",3
"412","GH_0255",20,0.261904761904762,"53",3
"413","GH_0255",25,0.428571428571429,"53",3
"414","GH_0255",30,0.488095238095238,"53",3
"415","GH_0255",35,0.595238095238095,"53",3
"416","GH_0255",40,0.357142857142857,"53",3
"417","GH_0255",45,0.0833333333333334,"53",3
"418","GH_0257",10,0.0142857142857143,"54",3
"419","GH_0257",15,0.169642857142857,"54",3
"420","GH_0257",20,0.208333333333333,"54",3
"421","GH_0257",25,0.339285714285714,"54",3
"422","GH_0257",30,0.563492063492064,"54",3
"423","GH_0257",35,0.553571428571429,"54",3
"424","GH_0257",40,0.404761904761905,"54",3
"425","GH_0257",45,0.0119047619047619,"54",3
"426","GH_0266",10,0.0297619047619047,"55",4
"427","GH_0266",15,0.138392857142857,"55",4
"428","GH_0266",20,0.321428571428571,"55",4
"429","GH_0266",25,0.375,"55",4
"430","GH_0266",30,0.577380952380952,"55",4
"431","GH_0266",35,0.511904761904762,"55",4
"432","GH_0266",40,0.428571428571428,"55",4
"433","GH_0266",45,0.0238095238095238,"55",4
"434","GH_0268",10,0.00892857142857142,"56",4
"435","GH_0268",15,0.139285714285714,"56",4
"436","GH_0268",20,0.31547619047619,"56",4
"437","GH_0268",25,0.452380952380952,"56",4
"438","GH_0268",30,0.592261904761905,"56",4
"439","GH_0268",35,0.523809523809524,"56",4
"440","GH_0268",40,0.345238095238095,"56",4
"441","GH_0268",45,0.080357142857143,"56",4
"442","GH_0270",10,0,"57",4
"443","GH_0270",15,0.160714285714286,"57",4
"444","GH_0270",20,0.339285714285714,"57",4
"445","GH_0270",25,0.3125,"57",4
"446","GH_0270",30,0.598214285714285,"57",4
"447","GH_0270",35,0.69047619047619,"57",4
"448","GH_0270",40,0.380952380952381,"57",4
"449","GH_0270",45,0.0593112244897959,"57",4
"450","GH_0271",10,0.0267857142857143,"58",4
"451","GH_0271",15,0.136904761904762,"58",4
"452","GH_0271",20,0.255952380952381,"58",4
"453","GH_0271",25,0.357142857142857,"58",4
"454","GH_0271",30,0.351190476190476,"58",4
"455","GH_0271",35,0.388888888888889,"58",4
"456","GH_0271",40,0.25,"58",4
"457","GH_0271",45,0.0416666666666667,"58",4
"458","GH_0274",10,0,"59",4
"459","GH_0274",15,0.107142857142857,"59",4
"460","GH_0274",20,0.261904761904762,"59",4
"461","GH_0274",25,0.25,"59",4
"462","GH_0274",30,0.303571428571429,"59",4
"463","GH_0274",35,0.339285714285714,"59",4
"464","GH_0274",40,0.285714285714286,"59",4
"465","GH_0274",45,0.142857142857143,"59",4
"466","GH_0275",10,0.00714285714285715,"60",4
"467","GH_0275",15,0.175595238095238,"60",4
"468","GH_0275",20,0.221428571428571,"60",4
"469","GH_0275",25,0.497023809523809,"60",4
"470","GH_0275",30,0.523809523809524,"60",4
"471","GH_0275",35,0.511904761904762,"60",4
"472","GH_0275",40,0.523809523809524,"60",4
"473","GH_0275",45,0.0535714285714286,"60",4
"474","GH_0277",10,0.0309523809523809,"61",4
"475","GH_0277",15,0.138888888888889,"61",4
"476","GH_0277",20,0.321428571428572,"61",4
"477","GH_0277",25,0.37797619047619,"61",4
"478","GH_0277",30,0.4375,"61",4
"479","GH_0277",35,0.5,"61",4
"480","GH_0277",40,0.535714285714286,"61",4
"481","GH_0277",45,0.0238095238095238,"61",4
"482","GH_0281",10,0.0178571428571428,"62",4
"483","GH_0281",15,0.107936507936508,"62",4
"484","GH_0281",20,0.0714285714285714,"62",4
"485","GH_0281",25,0.456349206349206,"62",4
"486","GH_0281",30,0.261904761904762,"62",4
"487","GH_0281",35,0.952380952380952,"62",4
"488","GH_0281",40,0.349206349206349,"62",4
"489","GH_0281",45,0.0952380952380953,"62",4
"490","GH_0284",10,0,"63",4
"491","GH_0284",15,0.136904761904762,"63",4
"492","GH_0284",20,0.297619047619048,"63",4
"493","GH_0284",25,0.324404761904762,"63",4
"494","GH_0284",30,0.404761904761905,"63",4
"495","GH_0284",35,0.23015873015873,"63",4
"496","GH_0284",40,0.279761904761904,"63",4
"497","GH_0284",45,0.0119047619047619,"63",4
"498","GH_0286",10,0,"64",4
"499","GH_0286",15,0.107142857142857,"64",4
"500","GH_0286",20,0.244047619047619,"64",4
"501","GH_0286",25,0.455357142857143,"64",4
"502","GH_0286",30,0.515306122448979,"64",4
"503","GH_0286",35,0.568452380952381,"64",4
"504","GH_0286",40,0.375,"64",4
"505","GH_0286",45,0.0133928571428572,"64",4
"506","GH_0287",10,0,"65",4
"507","GH_0287",15,0.12202380952381,"65",4
"508","GH_0287",20,0.297619047619048,"65",4
"509","GH_0287",25,0.507936507936508,"65",4
"510","GH_0287",30,0.44047619047619,"65",4
"511","GH_0287",35,0.610119047619048,"65",4
"512","GH_0287",40,0.273809523809524,"65",4
"513","GH_0287",45,0.00714285714285715,"65",4
"514","GH_0290",10,0.00892857142857142,"66",4
"515","GH_0290",15,0.0833333333333334,"66",4
"516","GH_0290",20,0.348214285714286,"66",4
"517","GH_0290",25,0.337301587301587,"66",4
"518","GH_0290",30,0.497023809523809,"66",4
"519","GH_0290",35,0.488095238095238,"66",4
"520","GH_0290",40,0.425595238095238,"66",4
"521","GH_0290",45,0.0386904761904762,"66",4
"522","GH_0291",10,0.00952380952380953,"67",4
"523","GH_0291",15,0.148809523809524,"67",4
"524","GH_0291",20,0.244047619047619,"67",4
"525","GH_0291",25,0.276785714285715,"67",4
"526","GH_0291",30,0.182539682539682,"67",4
"527","GH_0291",35,0.678571428571428,"67",4
"528","GH_0291",40,0.456349206349206,"67",4
"529","GH_0291",45,0.0535714285714286,"67",4
"530","GH_0293",10,0.0160714285714286,"68",4
"531","GH_0293",15,0.166666666666666,"68",4
"532","GH_0293",20,0.238095238095238,"68",4
"533","GH_0293",25,0.389880952380952,"68",4
"534","GH_0293",30,0.31547619047619,"68",4
"535","GH_0293",35,0.428571428571428,"68",4
"536","GH_0293",40,0.321428571428572,"68",4
"537","GH_0293",45,0.0357142857142857,"68",4
"538","GH_0297",10,0,"69",4
"539","GH_0297",15,0.150297619047619,"69",4
"540","GH_0297",20,0.297619047619048,"69",4
"541","GH_0297",25,0.37202380952381,"69",4
"542","GH_0297",30,0.496031746031746,"69",4
"543","GH_0297",35,0.488095238095238,"69",4
"544","GH_0297",40,0.420634920634921,"69",4
"545","GH_0297",45,0.0357142857142857,"69",4
"546","GH_0300",10,0.0297619047619047,"70",4
"547","GH_0300",15,0.10625,"70",4
"548","GH_0300",20,0.273809523809524,"70",4
"549","GH_0300",25,0.488095238095238,"70",4
"550","GH_0300",30,0.410714285714286,"70",4
"551","GH_0300",35,0.470238095238095,"70",4
"552","GH_0300",40,0.360119047619048,"70",4
"553","GH_0300",45,0.0508928571428571,"70",4
"554","GH_0301",10,0,"71",4
"555","GH_0301",15,0.116071428571429,"71",4
"556","GH_0301",20,0.333333333333333,"71",4
"557","GH_0301",25,0.380952380952381,"71",4
"558","GH_0301",30,0.482142857142857,"71",4
"559","GH_0301",35,0.602380952380952,"71",4
"560","GH_0301",40,0.432539682539683,"71",4
"561","GH_0301",45,0.0446428571428572,"71",4
